0.001246, -3.728719, -3.209065, -0.067170
0.002625, -3.728785, -3.209057, -0.067133
0.008447, -3.728814, -3.208729, -0.067343
0.010660, -3.728750, -3.209082, -0.067176
0.017388, -3.728776, -3.209054, -0.067156
0.022756, -3.728850, -3.208750, -0.067271
0.028659, -3.728755, -3.209076, -0.067180
0.037097, -3.728758, -3.209075, -0.067223
0.047380, -3.728760, -3.209072, -0.067185
0.052064, -3.728757, -3.209057, -0.067185
0.057936, -3.728758, -3.209054, -0.067173
0.062358, -3.728749, -3.209056, -0.067182
0.068178, -3.728773, -3.209091, -0.067154
0.073940, -3.728768, -3.209077, -0.067214
0.079456, -3.728762, -3.209085, -0.067150
0.085565, -3.728818, -3.208764, -0.067355
0.091200, -3.728779, -3.209037, -0.067119
0.099060, -3.728749, -3.209084, -0.067154
0.103671, -3.728713, -3.209065, -0.067208
0.109386, -3.728759, -3.209065, -0.067165
0.114296, -3.728765, -3.209098, -0.067235
0.120313, -3.728734, -3.209109, -0.067232
0.124766, -3.728702, -3.209092, -0.067260
0.130797, -3.728741, -3.209077, -0.067217
0.138500, -3.728786, -3.209047, -0.067138
0.145314, -3.728780, -3.209061, -0.067176
0.150024, -3.728739, -3.209086, -0.067210
0.154620, -3.728805, -3.209054, -0.067131
0.159218, -3.728761, -3.209123, -0.067211
0.164857, -3.728752, -3.209091, -0.067196
0.169530, -3.728762, -3.209093, -0.067188
0.174143, -3.728733, -3.209091, -0.067224
0.179995, -3.728769, -3.209121, -0.067162
0.186088, -3.728743, -3.209071, -0.067213
0.193910, -3.728755, -3.209072, -0.067147
0.199623, -3.728737, -3.209094, -0.067166
0.205268, -3.728762, -3.209081, -0.067189
0.209793, -3.728800, -3.209060, -0.067131
0.215399, -3.728764, -3.209055, -0.067169
0.221419, -3.728762, -3.209095, -0.067156
0.226988, -3.728757, -3.209080, -0.067150
0.231634, -3.728739, -3.209082, -0.067189
0.240504, -3.728776, -3.209083, -0.067138
0.247656, -3.728730, -3.209069, -0.067204
0.252323, -3.728729, -3.209059, -0.067180
0.257045, -3.728802, -3.208758, -0.067289
0.265099, -3.728772, -3.209060, -0.067161
0.270186, -3.728744, -3.209079, -0.067193
0.275720, -3.728734, -3.209084, -0.067248
0.280156, -3.728729, -3.209108, -0.067210
0.286106, -3.728763, -3.209060, -0.067171
0.291095, -3.728752, -3.209051, -0.067158
0.298903, -3.728772, -3.209055, -0.067169
0.304902, -3.728747, -3.209090, -0.067213
0.310495, -3.728767, -3.209091, -0.067132
0.316374, -3.728770, -3.209079, -0.067142
0.321956, -3.728764, -3.208812, -0.067442
0.327576, -3.728744, -3.209072, -0.067214
0.332178, -3.728774, -3.209068, -0.067210
0.338398, -3.728741, -3.209070, -0.067169
0.347465, -3.728778, -3.209078, -0.067166
0.354455, -3.728793, -3.208751, -0.067350
0.358970, -3.728781, -3.209069, -0.067163
0.364717, -3.728723, -3.209091, -0.067245
0.370238, -3.728737, -3.209068, -0.067251
0.374695, -3.728826, -3.208788, -0.067341
0.380428, -3.728770, -3.209061, -0.067146
0.383764, -3.728791, -3.208778, -0.067338
0.389802, -3.728764, -3.209072, -0.067169
0.396734, -3.728766, -3.209072, -0.067188
0.402223, -3.728712, -3.209057, -0.067203
0.406916, -3.728718, -3.209108, -0.067215
0.411441, -3.728790, -3.209074, -0.067115
0.416142, -3.728788, -3.209032, -0.067146
0.420832, -3.728744, -3.209100, -0.067175
0.426085, -3.728756, -3.209097, -0.067184
0.431875, -3.728725, -3.209073, -0.067217
0.437416, -3.728745, -3.209092, -0.067214
0.448752, -3.728773, -3.209043, -0.067168
0.453207, -3.728794, -3.208781, -0.067395
0.460098, -3.728762, -3.209058, -0.067219
0.464562, -3.728770, -3.209082, -0.067216
0.470388, -3.728745, -3.209084, -0.067178
0.475062, -3.728789, -3.208745, -0.067339
0.480816, -3.728761, -3.209051, -0.067135
0.485416, -3.728735, -3.209085, -0.067212
0.491153, -3.728774, -3.209073, -0.067192
0.498091, -3.728791, -3.209047, -0.067142
0.504041, -3.728822, -3.208767, -0.067311
0.508646, -3.728766, -3.209087, -0.067150
0.514352, -3.728722, -3.209039, -0.067194
0.518989, -3.728763, -3.209067, -0.067181
0.524770, -3.728770, -3.209035, -0.067162
0.529195, -3.728739, -3.209062, -0.067214
0.535356, -3.728837, -3.208736, -0.067270
0.540110, -3.728734, -3.209064, -0.067199
0.551420, -3.728737, -3.209031, -0.067158
0.555912, -3.728776, -3.209059, -0.067101
0.561711, -3.728787, -3.209092, -0.067141
0.566185, -3.728637, -3.208837, -0.067400
0.571705, -3.728716, -3.209079, -0.067224
0.576157, -3.728806, -3.209024, -0.067116
0.582014, -3.728779, -3.209060, -0.067154
0.586495, -3.728778, -3.209056, -0.067173
0.595651, -3.728756, -3.209069, -0.067174
0.601382, -3.728732, -3.209055, -0.067227
0.607189, -3.728742, -3.209074, -0.067204
0.611924, -3.728784, -3.209036, -0.067132
0.618239, -3.728772, -3.209073, -0.067187
0.622774, -3.728794, -3.208740, -0.067295
0.627789, -3.728782, -3.209027, -0.067111
0.632378, -3.729406, -3.208656, -0.065916
0.638258, -3.728769, -3.209030, -0.067132
0.649605, -3.728774, -3.209051, -0.067229
0.654499, -3.728767, -3.209049, -0.067160
0.659264, -3.728767, -3.209048, -0.067157
0.663917, -3.728762, -3.209081, -0.067172
0.669693, -3.728787, -3.209065, -0.067106
0.674766, -3.728786, -3.209078, -0.067173
0.686975, -3.728814, -3.208753, -0.067337
0.692579, -3.728770, -3.209047, -0.067211
0.697339, -3.728772, -3.209038, -0.067191
0.704141, -3.728814, -3.208746, -0.067316
0.710031, -3.728735, -3.209067, -0.067180
0.715696, -3.728754, -3.209088, -0.067242
0.720105, -3.728749, -3.209077, -0.067208
0.726356, -3.728782, -3.209061, -0.067186
0.730947, -3.728723, -3.209057, -0.067206
0.736842, -3.728701, -3.209071, -0.067244
0.741887, -3.728690, -3.208838, -0.067402
0.746924, -3.728768, -3.209031, -0.067155
0.755862, -3.728758, -3.209059, -0.067201
0.760509, -3.728727, -3.209038, -0.067199
0.765156, -3.728743, -3.209047, -0.067187
0.769785, -3.728757, -3.209052, -0.067223
0.775873, -3.728689, -3.209074, -0.067281
0.780468, -3.728747, -3.209024, -0.067187
0.786407, -3.728797, -3.209008, -0.067125
0.792613, -3.728746, -3.209052, -0.067213
0.800434, -3.728773, -3.209014, -0.067191
0.806013, -3.728730, -3.209047, -0.067208
0.814471, -3.728744, -3.209070, -0.067256
0.817992, -3.728764, -3.209038, -0.067192
0.823843, -3.728791, -3.209043, -0.067142
0.828270, -3.728736, -3.209043, -0.067199
0.832798, -3.728768, -3.209038, -0.067187
0.836633, -3.728760, -3.209057, -0.067223
0.844849, -3.728783, -3.209035, -0.067166
0.850460, -3.728776, -3.209013, -0.067146
0.858341, -3.728735, -3.209043, -0.067232
0.863267, -3.728762, -3.209022, -0.067172
0.869166, -3.728815, -3.208750, -0.067341
0.873920, -3.728780, -3.209027, -0.067134
0.878410, -3.728750, -3.209032, -0.067236
0.888701, -3.728733, -3.209015, -0.067207
0.895637, -3.728746, -3.209015, -0.067176
0.905778, -3.728756, -3.209040, -0.067151
0.910930, -3.728748, -3.209043, -0.067140
0.915534, -3.728779, -3.209027, -0.067165
0.920236, -3.728769, -3.209049, -0.067183
0.926338, -3.728755, -3.209018, -0.067203
0.930946, -3.728741, -3.209039, -0.067192
0.939332, -3.728859, -3.208731, -0.067282
0.943873, -3.728768, -3.209035, -0.067144
0.949695, -3.728812, -3.209019, -0.067093
0.956850, -3.728765, -3.209033, -0.067151
0.961979, -3.728792, -3.209049, -0.067106
0.967712, -3.728785, -3.209032, -0.067124
0.973514, -3.728794, -3.209026, -0.067136
0.978131, -3.728739, -3.209048, -0.067155
0.983886, -3.728749, -3.209062, -0.067153
0.991739, -3.728787, -3.209022, -0.067133
0.997754, -3.728803, -3.208989, -0.067087
1.002272, -3.728740, -3.209060, -0.067192
1.007868, -3.728806, -3.208717, -0.067305
1.013097, -3.728783, -3.209014, -0.067131
1.019254, -3.728764, -3.209056, -0.067212
1.023989, -3.728768, -3.209039, -0.067144
1.028546, -3.728787, -3.209038, -0.067099
1.035268, -3.728752, -3.209067, -0.067217
1.042165, -3.728825, -3.209028, -0.067109
1.047820, -3.728792, -3.209045, -0.067124
1.053658, -3.728750, -3.209053, -0.067181
1.062917, -3.728784, -3.209027, -0.067118
1.068776, -3.728797, -3.209022, -0.067081
1.073368, -3.728773, -3.209010, -0.067172
1.079177, -3.728712, -3.209042, -0.067190
1.083790, -3.728800, -3.209025, -0.067138
1.089508, -3.728762, -3.209036, -0.067132
1.097841, -3.728764, -3.209044, -0.067179
1.102947, -3.728760, -3.209032, -0.067156
1.107774, -3.728777, -3.209050, -0.067131
1.113503, -3.728771, -3.209072, -0.067183
1.119112, -3.728813, -3.209046, -0.067096
1.125358, -3.728728, -3.209066, -0.067180
1.130934, -3.728809, -3.208720, -0.067330
1.136815, -3.728723, -3.209068, -0.067182
1.143114, -3.728744, -3.209054, -0.067171
1.148951, -3.728770, -3.209044, -0.067197
1.154018, -3.728772, -3.209032, -0.067119
1.161905, -3.728806, -3.209051, -0.067099
1.165243, -3.728760, -3.209066, -0.067191
1.171028, -3.728773, -3.209034, -0.067131
1.175626, -3.728749, -3.209067, -0.067178
1.180326, -3.728743, -3.209081, -0.067203
1.186102, -3.728796, -3.209080, -0.067146
1.192842, -3.728770, -3.209045, -0.067196
1.198635, -3.728761, -3.209057, -0.067207
1.203088, -3.728786, -3.209053, -0.067168
1.208855, -3.728733, -3.209030, -0.067187
1.215201, -3.728786, -3.208768, -0.067359
1.219902, -3.728758, -3.209050, -0.067153
1.225951, -3.728802, -3.209033, -0.067120
1.231880, -3.728770, -3.209053, -0.067119
1.236657, -3.728744, -3.209066, -0.067203
1.245708, -3.728760, -3.209041, -0.067163
1.252666, -3.728778, -3.209039, -0.067185
1.257683, -3.728765, -3.209060, -0.067151
1.265673, -3.728762, -3.209062, -0.067158
